grupo,muestra,poblacion_edad_trabajar,fuerza_trabajo,personas_ocupadas,personas_desocupadas,iniciadores_disponibles,ocupados_tiempo_parcial_involuntario,ocupados_buscan_empleo,fuerza_trabajo_potencial,fuerza_trabajo_ampliada,ocupados_informales,ocupados_sector_informal,tasa_desocupacion,tasa_ocupacion,tasa_participacion,tasa_presion_laboral,su1,su2,su3,su4,tasa_ocupacion_informal,tasa_ocupacion_sector_informal
Nacional,390903,16537166,10270116,9391485,878631,33485,576247,700747,965295,11268897,2459377,1404579,8.56,56.79,62.1,15.65,8.85,14.45,16.66,21.77,26.19,14.96
